رقم القيد	تاريخ القيد	نوع القيد	اسم العميل	محافظة الوثيقة (عربي)	نوع الوثيقة	رقم الوثيقة	تاريخ الوثيقة	حالة الوثيقة	ملاحظة عامة	ملاحظة خاصة	معرف الفرع	الفرع (إنجليزي)	العملية المستودعية en	العملية المرجعية en	نوع فئة العملية	كود المادة	الاسم التجاري	نوع المادة	فئة المادة	العلامة التجارية	باركود الوحدة	باركود الوحدة الافتراضية	معرف الوحدة	الوحدة	كود الوحدة	معرف الوحدة الأساسية	الوحدة الأساسية	كود الوحدة الأساسية	معرف المستودع	المستودع	كود المستودع	معرف منطقة التخزين	منطقة التخزين	كود منطقة التخزين	معرف مركز التكلفة	مركز التكلفة	الكمية المدخلة	الكمية الأساسية المدخلة	الكمية المجانية	الكمية الأساسية المجانية	الكمية الإجمالية	الكمية الأساسية الإجمالية	معامل التحويل (عند الإنشاء)	نوع التحويل (عند الإنشاء)	معامل التحويل الحالي	نوع التحويل الحالي	الأساسية المعاد حسابها (بالمعامل الحالي)	مطابقة الأساسية للمعدل الحالي	سعر الوحدة	المبلغ الإجمالي	الكلفة قبل الادخال	الكلفة بعد الادخال	مصدر الكلفة	قيمة كلفة الكمية بعد الادخال	قيمة كلفة الكمية المجانية بعد الادخال	رقم الوجبة	تاريخ الصلاحية	المضاعف	الوصف	لون الصف	لون النص	النوع
3021	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	92	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	300000122	coconut hydrate hand cream 96g	storable	مواد عامة	Palmers	0010181032752	0010181032752	21	One Tube	TUBE	21	One Tube	TUBE	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	0	0	0	0	inventory_movements	0	0	51524	2028-08-23	1	Document #No92 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3021	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	92	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	300000139	palmers cocoa butter bust cream 125g	storable	Cosmetics	Palmers	010181040702	010181040702	21	One Tube	TUBE	21	One Tube	TUBE	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	0	0	0	0	inventory_movements	0	0	51518	2028-07-28	1	Document #No92 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3021	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	92	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	401280	PALMER'S Coconut Oil Formula Moisture Boost Shampoo - 400ml	storable	Cosmetics	Palmers	010181035173	010181035173	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-20	-20	0	0	-20	-20	1	reference	1	reference	20	TRUE	0	0	0	0	inventory_movements	0	0	gg	2028-08-26	1	Document #No92 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3021	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	92	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	402220	Palmer's Coconut Formula Moisture Boost Protein	storable	Cosmetics	Palmers	010181033155	010181033155	3	One Bag	BAG	3	One Bag	BAG	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-12	-12	0	0	-12	-12	1	reference	1	reference	12	TRUE	0	0	0	0	inventory_movements	0	0	gg	2028-08-26	1	Document #No92 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3021	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	92	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	402566	PALMER'S Raw Shea Nourish Body Balm 200g	storable	Cosmetics	Palmers	010181050084	010181050084	65	One Jar	101	65	One Jar	101	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-4	-4	0	0	-4	-4	1	reference	1	reference	4	TRUE	0	0	0	0	inventory_movements	0	0	gg	2028-08-26	1	Document #No92 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3021	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	92	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	300000334	STRETCH MARKS MASSAGE CREAM PALMERS 125G	storable	Cosmetics	Palmers	010181040351		21	One Tube	TUBE	21	One Tube	TUBE	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-19	-19	0	0	-19	-19	1	reference	1	reference	19	TRUE	0	0	0	0	inventory_movements	0	0	54203	2028-01-01	1	Document #No92 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3021	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	92	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	300000340	FADE MILK TONE CORRECTING BODY LOTION	storable	Cosmetics	Palmers	010181077067	010181077067	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-24	-24	0	0	-24	-24	1	reference	1	reference	24	TRUE	0	0	0	0	inventory_movements	0	0	54206	2028-08-25	1	Document #No92 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3021	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	92	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	300000342	SKIN THERAPY CLEANSING OIL FACE	storable	Cosmetics	Palmers	010181043727	010181043727	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	0	0	0	0	inventory_movements	0	0	54076	2028-08-24	1	Document #No92 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3021	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	92	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	300000342	SKIN THERAPY CLEANSING OIL FACE	storable	Cosmetics	Palmers	010181043727	010181043727	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-7	-7	0	0	-7	-7	1	reference	1	reference	7	TRUE	0	0	0	0	inventory_movements	0	0	54076	2028-08-24	1	Document #No92 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3021	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	92	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	300000347	ROW SHEA NOURISH HAND CREAM	storable	Cosmetics	Palmers	010181053559	010181053559	21	One Tube	TUBE	21	One Tube	TUBE	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	0	0	0	0	inventory_movements	0	0	51525	2028-08-23	1	Document #No92 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3021	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	92	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	300000564	PALMERS HAIR FOOD FORMULA 150G	storable	Cosmetics	test	010181066207	010181066207	65	One Jar	101	65	One Jar	101	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	0	0	0	0	inventory_movements	0	0	51530	2027-08-23	1	Document #No92 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3021	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	92	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	300000565	PALMERS COCONUT OIL MOISTURE GRO HAIRDRESS	storable	Cosmetics	test	010181023705	010181023705	65	One Jar	101	65	One Jar	101	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	0	0	0	0	inventory_movements	0	0	51532	2028-08-23	1	Document #No92 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
																																					-241	-241	0	0	-241	-241								0				0	0					#e0e0e0	#000000	summary
3023	2026-08-26	IN	test		App\Models\Document	56	2026-08-26	pending			6	صيدلية تعاون قرطبة	Beginning goods invoice		stock_adjustment	1018530	flowers secret splash pink	storable	Cosmetics	test	6291108524480	6291108524480	17	One Spray	SPRAY	17	One Spray	SPRAY	7	QURDOBA	1	7	QORDUBA MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	g	2028-11-28	1	Document #No56 - Branch صيدلية تعاون قرطبة - Warehouse 	#ffffff	#c62828	row
3023	2026-08-26	IN	test		App\Models\Document	56	2026-08-26	pending			6	صيدلية تعاون قرطبة	Beginning goods invoice		stock_adjustment	1018531	flowers secret splash RED	storable	ROOT	test	6291108526507	6291108526507	17	One Spray	SPRAY	17	One Spray	SPRAY	7	QURDOBA	1	7	QORDUBA MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	tt	2028-11-01	1	Document #No56 - Branch صيدلية تعاون قرطبة - Warehouse 	#ffffff	#c62828	row
3023	2026-08-26	IN	test		App\Models\Document	56	2026-08-26	pending			6	صيدلية تعاون قرطبة	Beginning goods invoice		stock_adjustment	1018532	flowers secret splash Horal	storable	Cosmetics	test	6291108526767	6291108526767	17	One Spray	SPRAY	17	One Spray	SPRAY	7	QURDOBA	1	7	QORDUBA MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	gg	2028-02-01	1	Document #No56 - Branch صيدلية تعاون قرطبة - Warehouse 	#ffffff	#c62828	row
3023	2026-08-26	IN	test		App\Models\Document	56	2026-08-26	pending			6	صيدلية تعاون قرطبة	Beginning goods invoice		stock_adjustment	1018533	flowers secret splash Blue	storable	Cosmetics	test	6291108526477	6291108526477	17	One Spray	SPRAY	17	One Spray	SPRAY	7	QURDOBA	1	7	QORDUBA MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	sss	2028-11-01	1	Document #No56 - Branch صيدلية تعاون قرطبة - Warehouse 	#ffffff	#c62828	row
																																					-4	-4	0	0	-4	-4								0				0	0					#e0e0e0	#000000	summary
3025	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	93	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	1000265	OMEGA 3 FISH OILS BASIC NUTRITION 1000MG 30CAP	storable	Drugs - الادوية	Basic Nutrition UK	5026143909685	5026143909685	65	One Jar	101	65	One Jar	101	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	0	0	0	0	inventory_movements	0	0	gg	2027-05-26	1	Document #No93 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3025	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	93	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	1002263	CALCIUM PLUS 21CENTURY 30TAB	storable	Drugs - الادوية	21st Century USA	740985240892	740985240892	65	One Jar	101	65	One Jar	101	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	gg	2027-08-26	1	Document #No93 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3025	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	93	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	1002360	GLUCOMANNAN NOW 575MG 180CAP	storable	Drugs - الادوية	Now USA	733739065124	733739065124	65	One Jar	101	65	One Jar	101	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	gh	2029-09-26	1	Document #No93 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3025	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	93	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	1011868	NOW METHYL B12 PROTOCOL 1000MCG 100LOZENGES	storable	Drugs - الادوية	Now USA	733739004956	733739004956	65	One Jar	101	65	One Jar	101	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	26071	2028-08-01	1	Document #No93 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3025	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	93	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	1011868	NOW METHYL B12 PROTOCOL 1000MCG 100LOZENGES	storable	Drugs - الادوية	Now USA	733739004956	733739004956	65	One Jar	101	65	One Jar	101	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	gg	2028-12-26	1	Document #No93 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3025	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	93	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	300000157	Naturewise Magnesium Citrate 400mg 60 Capsules	storable	ROOT	test	810157850102	810157850102	65	One Jar	101	65	One Jar	101	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	0	0	0	0	inventory_movements	0	0	41003	2028-11-01	1	Document #No93 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
																																					-9	-9	0	0	-9	-9								0				0	0					#e0e0e0	#000000	summary
3028	2026-08-26	IN	test		App\Models\Document	57	2026-08-26	pending			6	صيدلية تعاون قرطبة	Beginning goods invoice		stock_adjustment	1005627	HEAD & SHOULDERS APPLE FRESH SHAMPOO 400ML	storable	مواد عامة	procter & gamble KSA	8001090316196	8001090316196	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	7	QURDOBA	1	7	QORDUBA MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	hh	2028-04-01	1	Document #No57 - Branch صيدلية تعاون قرطبة - Warehouse 	#ffffff	#c62828	row
																																					-1	-1	0	0	-1	-1								0				0	0					#e0e0e0	#000000	summary
3047	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	94	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	1011670	nail polish remover	storable	مواد عامة	test	6946051201154		65	One Jar	101	65	One Jar	101	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-25	-25	0	0	-25	-25	1	reference	1	reference	25	TRUE	0	0	0	0	inventory_movements	0	0	gg	2029-07-26	1	Document #No94 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3047	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	94	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	1015191	I TOOTH TONGUE SCRAPER	storable	مواد عامة	test	9647803651858		22	One Unit	UNIT	22	One Unit	UNIT	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	0	0	0	0	inventory_movements	0	0	9997	2028-01-01	1	Document #No94 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3047	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	94	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	1015344	I TOOTH STAIN ERASER	storable	مواد عامة	test	9647803652725		13	One Piece	PIECE	13	One Piece	PIECE	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	9844	2028-01-01	1	Document #No94 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3047	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	94	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	1017354	I TOOTH SENSITIVE REPAIR 40G	storable	مواد عامة	test	7779333602	7779333602	22	One Unit	UNIT	22	One Unit	UNIT	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-4	-4	0	0	-4	-4	1	reference	1	reference	4	TRUE	0	0	0	0	inventory_movements	0	0	ig	2027-12-26	1	Document #No94 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3047	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	94	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	1017359	I TOOTH COMPLETE FLUORIDE FREE 40G	storable	مواد عامة	test	7779333604	7779333604	21	One Tube	TUBE	21	One Tube	TUBE	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	0	0	0	0	inventory_movements	0	0	40893	2027-02-01	1	Document #No94 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3047	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	94	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	1018426	I TOOTH BAMBOO TOOTHBRUSH CONTAINER	storable	مواد عامة	test	9647803655856		22	One Unit	UNIT	22	One Unit	UNIT	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-5	-5	0	0	-5	-5	1	reference	1	reference	5	TRUE	0	0	0	0	inventory_movements	0	0	6762	2028-01-01	1	Document #No94 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3047	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	94	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	1018427	I TOOTH NANO BAMBOO TOOTHBRUSH	storable	مواد عامة	test	9647803651681		13	One Piece	PIECE	13	One Piece	PIECE	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	0	0	0	0	inventory_movements	0	0	gg	2028-08-26	1	Document #No94 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3047	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	94	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	1018427	I TOOTH NANO BAMBOO TOOTHBRUSH	storable	مواد عامة	test	9647803651681		13	One Piece	PIECE	13	One Piece	PIECE	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	0	0	0	0	inventory_movements	0	0	gg	2029-08-26	1	Document #No94 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3047	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	94	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	1018428	I TOOTH NANO+ BAMBOO white TOOTHBRUSH	storable	مواد عامة	test		58181138	44	Box Piece	BOX_PIECE	13	One Piece	PIECE	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-2	-2	0	0	-2	-2	1	bigger	1	bigger	2	TRUE	0	0	0	0	inventory_movements	0	0	6760	2028-01-01	1	Document #No94 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3047	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	94	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	2000677	I Tooth Nano+ Black Toothbrush	storable	مواد عامة	non	58181137	58181137	22	One Unit	UNIT	22	One Unit	UNIT	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	0	0	0	0	inventory_movements	0	0	40870	2028-01-01	1	Document #No94 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3047	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	94	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	2000678	I Tooth Kids Bamboo Toothbrush Pink  (Toothbrush)	storable	مواد عامة	non	58181139	58181139	13	One Piece	PIECE	13	One Piece	PIECE	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	0	0	0	0	inventory_movements	0	0	40872	2028-01-01	1	Document #No94 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3047	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	94	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	2000679	I Tooth Kids Bamboo Toothbrush Blue	storable	مواد عامة	non	58181140	58181140	22	One Unit	UNIT	22	One Unit	UNIT	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	40873	2028-01-01	1	Document #No94 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3047	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	94	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	300000265	i tooth interdental bamboo brush	storable	مواد عامة	test			22	One Unit	UNIT	22	One Unit	UNIT	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	42654	2028-01-01	1	Document #No94 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3047	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	94	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	300000266	i tooth tongue scraper	storable	مواد عامة	test	58181136	58181136	22	One Unit	UNIT	22	One Unit	UNIT	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	0	0	0	0	inventory_movements	0	0	gg	2028-08-26	1	Document #No94 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3047	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	94	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	300000267	i tooth natural silk floss glass bottle 30 m	storable	مواد عامة	test	9647803654255	9647803654255	22	One Unit	UNIT	22	One Unit	UNIT	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	0	0	0	0	inventory_movements	0	0	42525	2028-01-01	1	Document #No94 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3047	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	94	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	300080721	i tooth super miswak	storable	مواد عامة	test	7779333607	7779333607	22	One Unit	UNIT	22	One Unit	UNIT	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	0	0	0	0	inventory_movements	0	0	gg	2028-08-26	1	Document #No94 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
3047	2026-08-26	IN	صيدلية تعاون البياع		App\Models\Document	94	2026-08-26	pending			5	صيدلية تعاون البياع	Beginning goods invoice		stock_adjustment	300080722	itooth super miswak toothbrush heads	storable	مواد عامة	test	7779333609	7779333609	22	One Unit	UNIT	22	One Unit	UNIT	4	BAYAA	1	4	BAYAA MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	0	0	0	0	inventory_movements	0	0	gg	2028-08-26	1	Document #No94 - Branch صيدلية تعاون البياع - Warehouse 	#ffffff	#c62828	row
																																					-63	-63	0	0	-63	-63								0				0	0					#e0e0e0	#000000	summary
3049	2026-08-26	IN	صيدلية تعاون قرطبة		App\Models\Document	58	2026-08-26	pending			6	صيدلية تعاون قرطبة	Beginning goods invoice		stock_adjustment	1003680	NICOTINE REPLACE GALPHARM GUM 4MG 96PCS	storable	Drugs - الادوية	galpharm		5017353506221	18	One Strip	STRIP	18	One Strip	STRIP	7	QURDOBA	1	7	QORDUBA MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	q	2029-01-02	1	Document #No58 - Branch صيدلية تعاون قرطبة - Warehouse 	#ffffff	#c62828	row
3049	2026-08-26	IN	صيدلية تعاون قرطبة		App\Models\Document	58	2026-08-26	pending			6	صيدلية تعاون قرطبة	Beginning goods invoice		stock_adjustment	1006174	FLAMINGO ABDOMINAL BINDER BEIGE	storable	مواد عامة	Flamingo	8906008302110	8906008302110	22	One Unit	UNIT	22	One Unit	UNIT	7	QURDOBA	1	7	QORDUBA MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	0	0	0	0	inventory_movements	0	0	q	2030-08-26	1	Document #No58 - Branch صيدلية تعاون قرطبة - Warehouse 	#ffffff	#c62828	row
3049	2026-08-26	IN	صيدلية تعاون قرطبة		App\Models\Document	58	2026-08-26	pending			6	صيدلية تعاون قرطبة	Beginning goods invoice		stock_adjustment	1006182	FLAMINGO PEDIATRIC ARM SLING GREEN L	storable	مواد عامة	Flamingo			44	Box Piece	BOX_PIECE	13	One Piece	PIECE	7	QURDOBA	1	7	QORDUBA MAIN	1	1	root	-3	-3	0	0	-3	-3	1	bigger	1	bigger	3	TRUE	0	0	0	0	inventory_movements	0	0	q	2030-08-26	1	Document #No58 - Branch صيدلية تعاون قرطبة - Warehouse 	#ffffff	#c62828	row
3049	2026-08-26	IN	صيدلية تعاون قرطبة		App\Models\Document	58	2026-08-26	pending			6	صيدلية تعاون قرطبة	Beginning goods invoice		stock_adjustment	1009765	HERBAL COUGH LOZENGES 20LOZ	storable	Drugs - الادوية	test	8901086260192	8901086260192	3	One Bag	BAG	3	One Bag	BAG	7	QURDOBA	1	7	QORDUBA MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	q	2029-04-01	1	Document #No58 - Branch صيدلية تعاون قرطبة - Warehouse 	#ffffff	#c62828	row
3049	2026-08-26	IN	صيدلية تعاون قرطبة		App\Models\Document	58	2026-08-26	pending			6	صيدلية تعاون قرطبة	Beginning goods invoice		stock_adjustment	1010212	FLAMINGO ANKLE GRIP	storable	مواد عامة	Flamingo	8906008301267	8906008301267	22	One Unit	UNIT	22	One Unit	UNIT	7	QURDOBA	1	7	QORDUBA MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	0	0	0	0	inventory_movements	0	0	q	2030-08-26	1	Document #No58 - Branch صيدلية تعاون قرطبة - Warehouse 	#ffffff	#c62828	row
